i_epi,Horizon,accu_rewards,time_elipse,loss
1116,806,336.0,333.27063603798547,0.7169125080108643
1117,946,399.0,333.6423489491145,0.7042514681816101
1118,556,189.0,333.9665223479271,0.6943689584732056
1119,836,315.0,334.25028611421584,0.7112917304039001
1120,707,294.0,334.5640619913737,0.7377330660820007
1121,940,315.0,334.90584018230436,0.6921858191490173
1122,867,357.0,335.3042232672373,0.7180666923522949
1123,884,336.0,335.6618423740069,0.6997762322425842
1124,432,147.0,335.941184870402,0.7305846214294434
1125,781,294.0,336.1877802570661,0.7544033527374268
1126,680,252.0,336.4737134575844,0.7738949656486511
1127,871,231.0,336.7870478749275,0.7081691026687622
1128,835,210.0,337.1444102048874,0.6855727434158325
1129,997,378.0,337.5492920637131,0.7185709476470947
1130,920,210.0,337.96495770613353,0.6670631766319275
1131,734,336.0,338.31286002397536,0.7374751567840576
1132,426,147.0,338.5426289200783,0.7416545748710632
1133,927,294.0,338.8175394217173,0.7183453440666199
1134,722,189.0,339.1664230306943,0.6788967251777649
1135,675,189.0,339.44060992797216,0.7133299112319946
1136,872,273.0,339.7396283984184,0.6951305270195007
1137,678,189.0,340.05659231344856,0.6906595826148987
1138,876,252.0,340.36925624608995,0.6735987067222595
1139,793,210.0,340.70914904673896,0.6803251504898071
1140,987,441.0,341.0801315585772,0.7106080651283264
1141,659,231.0,341.4475161115328,0.6958486437797546
1142,682,252.0,341.71167672077814,0.6955937147140503
1143,817,294.0,342.0167125185331,0.7442514896392822
1144,744,189.0,342.34010225137075,0.6751415133476257
1145,927,336.0,342.7139523824056,0.709713876247406
1146,664,168.0,343.0442050854365,0.7015346884727478
1147,817,273.0,343.3334200978279,0.6939438581466675
1148,939,315.0,343.6914372444153,0.6976696848869324
1149,599,189.0,344.01187570492425,0.7326140403747559
1150,703,273.0,344.2730313658714,0.7518208026885986
1151,619,189.0,344.5342232902845,0.7209750413894653
1152,816,357.0,344.810146121184,0.7766001224517822
1153,834,399.0,345.1482038299243,0.7373465299606323
1154,520,189.0,345.4260655363401,0.7165904641151428
1155,446,147.0,345.611457502842,0.6992077827453613
1156,876,357.0,345.88573745886487,0.6864096522331238
1157,694,273.0,346.21681523720423,0.6843160390853882
1158,796,189.0,346.5141695459684,0.6141231656074524
1159,723,273.0,346.8132491707802,0.6597169041633606
1160,870,252.0,347.1365540544192,0.6362327337265015
1161,708,336.0,347.46327196757,0.6647979617118835
1162,423,189.0,347.6894544482231,0.6594305634498596
1163,387,147.0,347.8446553230286,0.6382531523704529
1164,596,189.0,348.03911299705504,0.619601845741272
1165,832,336.0,348.314930164814,0.6626129746437073
1166,816,231.0,348.6430422623952,0.6362630128860474
1167,791,252.0,348.9595419128736,0.6728267669677734
1168,849,252.0,349.28542160193126,0.6705517768859863
1169,710,189.0,349.6010876337687,0.6763973832130432
1170,810,357.0,349.904494869709,0.7137945294380188
1171,670,231.0,350.20298682053885,0.724951982498169
1172,732,231.0,350.4771143158277,0.7191904187202454
1173,745,252.0,350.76583795547486,0.7507431507110596
1174,712,252.0,351.05245152314507,0.7613275051116943
1175,733,294.0,351.3381893396378,0.7521529793739319
1176,942,357.0,351.6955559372902,0.7652397155761719
1177,673,189.0,352.034679321448,0.7581321001052856
1178,655,252.0,352.3001423796018,0.7929823398590088
1179,733,336.0,352.5693261305491,0.8064480423927307
1180,563,189.0,352.8249020775159,0.764691174030304
1181,830,294.0,353.1000143965085,0.7437204122543335
1182,383,105.0,353.34613170226413,0.7228672504425049
1183,607,231.0,353.53965551455815,0.710191011428833
1184,642,189.0,353.78181199630103,0.6995977163314819
1185,968,378.0,354.12868007818855,0.7140847444534302
1186,743,273.0,354.4995697259903,0.7044897675514221
1187,695,231.0,354.7806245088577,0.6994365453720093
1188,455,105.0,355.00633037487665,0.6623167395591736
1189,717,189.0,355.2311636130015,0.6958051323890686
1190,700,231.0,355.50743110577264,0.705214262008667
1191,815,252.0,355.8031083861987,0.7001308798789978
1192,615,126.0,356.0912641565005,0.6811919808387756
1193,654,189.0,356.3443745851517,0.7412662506103516
1194,649,147.0,356.6002946972847,0.7055200338363647
1195,679,189.0,356.86195888519285,0.7293565273284912
1196,855,315.0,357.17350761095685,0.7618910074234009
1197,708,189.0,357.4945560733477,0.7166994214057922
1198,633,168.0,357.7562918782234,0.7029581665992737
1199,902,399.0,358.07862153848015,0.734329104423523
1200,656,210.0,358.41291388273237,0.7086988091468811
1201,585,147.0,358.6632315436999,0.6743850708007812
1202,820,189.0,358.94709358215334,0.6305935978889465
1203,828,336.0,359.28021831909814,0.6994869112968445
1204,609,189.0,359.564378297329,0.663331151008606
1205,838,336.0,359.84677278995514,0.6836148500442505
1206,881,357.0,360.20586876074475,0.6811932325363159
1207,759,189.0,360.55260108709336,0.6556179523468018
1208,893,399.0,360.8893236835798,0.69651859998703
1209,578,252.0,361.21005244255065,0.6778136491775513
1210,834,273.0,361.48158836364746,0.6668022871017456
1211,845,378.0,361.8185432434082,0.7006081938743591
1212,528,252.0,362.1053529699644,0.7301009297370911
1213,863,252.0,362.3851747751236,0.6897894144058228
1214,713,315.0,362.70261158943174,0.7009838223457336
1215,858,336.0,363.0233070373535,0.7165177464485168
1216,854,252.0,363.39471365213393,0.7405219674110413
1217,664,294.0,363.6952268719673,0.7827082276344299
1218,718,210.0,363.965768690904,0.7526116967201233
1219,831,210.0,364.2873973965645,0.722606360912323
1220,770,189.0,364.60807887713116,0.7334268093109131
1221,849,357.0,364.9306848526001,0.7704433798789978
1222,648,231.0,365.2403098026911,0.7909843325614929
1223,848,336.0,365.5386792500814,0.7362493872642517
1224,685,210.0,365.84760947227477,0.7194916605949402
1225,596,189.0,366.1052226980527,0.744239866733551
1226,682,189.0,366.35975215832394,0.7248739004135132
1227,723,294.0,366.6353141506513,0.7203168272972107
1228,630,189.0,366.9002484202385,0.6908248662948608
1229,871,210.0,367.21082446177803,0.6543228030204773
1230,775,252.0,367.5585382541021,0.7014579772949219
1231,648,231.0,367.8385276516279,0.7001535892486572
1232,458,168.0,368.06011857589084,0.7486410140991211
1233,852,378.0,368.31782766183215,0.7151136994361877
1234,835,357.0,368.6668184876442,0.707520604133606
1235,832,273.0,368.99630821148554,0.6839492321014404
1236,510,147.0,369.2662238160769,0.6859170198440552
1237,1028,483.0,369.6033806125323,0.6883351802825928
1238,303,147.0,369.8996803482374,0.725970447063446
1239,603,189.0,370.07909082571666,0.6702936291694641
1240,865,357.0,370.3692119081815,0.6875400543212891
1241,842,273.0,370.71093128124875,0.6624138355255127
1242,642,252.0,371.00655161539714,0.6733770370483398
1243,761,273.0,371.2842907071114,0.6695589423179626
1244,851,336.0,371.60071957906086,0.713003933429718
1245,826,294.0,371.93727502028145,0.7026180028915405
1246,723,189.0,372.25510021448133,0.6807568073272705
1247,756,357.0,372.54504173199336,0.7492454648017883
1248,780,231.0,372.8467480580012,0.7044210433959961
1249,885,315.0,373.2088227629662,0.7367203831672668
1250,555,126.0,373.51071708599727,0.7189847230911255
1251,764,273.0,373.76680853764213,0.7496110796928406
1252,683,189.0,374.0510174473127,0.7142912149429321
1253,636,189.0,374.3130488872528,0.7337970733642578
1254,744,189.0,374.58177361488345,0.709722101688385
1255,600,189.0,374.8459594329198,0.7212696075439453
1256,990,357.0,375.1887264808019,0.7552627325057983
1257,794,336.0,375.57770595153175,0.7627451419830322
1258,809,210.0,375.89477512041725,0.7281950116157532
1259,935,273.0,376.25754816532134,0.7191017270088196
1260,641,210.0,376.5973332007726,0.7328504323959351
1261,836,210.0,376.89672091801964,0.722685694694519
1262,749,189.0,377.226933658123,0.7126789093017578
1263,850,210.0,377.5600591858228,0.7196612358093262
1264,898,252.0,377.92783215045927,0.7315325736999512
1265,714,294.0,378.2748962918917,0.8132174015045166
1266,733,189.0,378.5586411277453,0.7457782626152039
1267,688,210.0,378.8382718125979,0.7382293343544006
1268,499,189.0,379.0748296260834,0.7609347105026245
1269,499,168.0,379.2748323758443,0.8265518546104431
1270,726,252.0,379.5087490518888,0.7976796627044678
1271,928,315.0,379.84922604958217,0.7626423239707947
1272,729,315.0,380.20322463512423,0.7750476598739624
1273,822,189.0,380.5178450425466,0.7003079056739807
1274,919,357.0,380.8768647988637,0.745010256767273
1275,1121,441.0,381.3736758589745,0.700439453125
1276,671,168.0,381.765110818545,0.666083812713623
1277,903,210.0,382.0856000304222,0.6528505682945251
1278,445,189.0,382.3735976934433,0.7328950762748718
1279,324,126.0,382.5320777018865,0.7116495966911316
1280,692,189.0,382.7321075240771,0.6445952653884888
1281,821,336.0,383.0357148726781,0.6727301478385925
1282,639,273.0,383.3303896109263,0.694936990737915
1283,808,252.0,383.6132562836011,0.6484476327896118
1284,854,252.0,383.9756037513415,0.6333000659942627
1285,978,294.0,384.3819164633751,0.6340667605400085
1286,772,210.0,384.76548527876537,0.6610592603683472
1287,610,189.0,385.0397517681122,0.6759275197982788
1288,815,231.0,385.315756936868,0.6606834530830383
1289,350,168.0,385.549925883611,0.7465248107910156
1290,1008,315.0,385.85306242704394,0.7206701636314392
1291,907,252.0,386.28257468541466,0.6757229566574097
1292,716,315.0,386.61814572811124,0.7689082026481628
1293,600,315.0,386.8763871630033,0.7861705422401428
1294,643,210.0,387.1192493836085,0.7291017770767212
1295,509,189.0,387.34590863784155,0.7940711975097656
1296,597,189.0,387.56152752637865,0.7350676655769348
1297,839,231.0,387.8459433595339,0.7148025631904602
1298,907,399.0,388.214947505792,0.7605618238449097
1299,730,336.0,388.55527323881785,0.750713050365448
1300,669,252.0,388.8307370662689,0.7624481916427612
1301,774,357.0,389.11523872216543,0.7472038865089417
1302,1051,357.0,389.5163486758868,0.7278469800949097
1303,990,273.0,389.9708751440048,0.6690372824668884
1304,835,210.0,390.37465416590373,0.6869639158248901
1305,928,336.0,390.7607131520907,0.7400355339050293
1306,814,294.0,391.12186280886334,0.7069012522697449
1307,707,252.0,391.42327970663706,0.7213664650917053
1308,644,189.0,391.68846892118455,0.7237728834152222
1309,792,252.0,391.96518313884735,0.7112366557121277
1310,608,84.0,392.243495396773,0.6336098909378052
1311,672,294.0,392.48969141642254,0.7495779991149902
1312,649,168.0,392.753089706103,0.69659423828125
1313,677,210.0,393.01304306983945,0.72190922498703
1314,795,399.0,393.3036873261134,0.7427536249160767
1315,614,189.0,393.59185124635695,0.6948089003562927
1316,738,273.0,393.8590599060059,0.6795262694358826
1317,646,273.0,394.13887814283373,0.7099931240081787
1318,845,357.0,394.43988968133925,0.7002435922622681
1319,661,168.0,394.7578321496646,0.6599212884902954
1320,594,189.0,395.00687154531477,0.6938579082489014
1321,646,210.0,395.25596199830375,0.6623696684837341
1322,718,273.0,395.5271732211113,0.6741189360618591
1323,909,273.0,395.8650100827217,0.6599093079566956
1324,882,336.0,396.25959169864655,0.694823682308197
1325,718,231.0,396.58049458265305,0.6604017615318298
1326,753,189.0,396.87670511802037,0.6616988778114319
1327,810,252.0,397.1903861323992,0.6794564723968506
1328,762,315.0,397.49810072183607,0.6965503692626953
1329,890,357.0,397.82975462675097,0.7074412107467651
1330,645,189.0,398.14973145723343,0.6915659308433533
1331,588,63.0,398.3926982720693,0.5982568264007568
1332,724,357.0,398.6478594938914,0.751335859298706
1333,807,252.0,398.9557083249092,0.6947029232978821
1334,756,210.0,399.2689797918002,0.6789243221282959
1335,921,231.0,399.6184948007266,0.686255693435669
1336,844,273.0,399.9949610431989,0.6980264186859131
1337,813,231.0,400.33286809921265,0.6761847734451294
1338,672,252.0,400.62630192438763,0.7168688774108887
1339,469,168.0,400.86884319782257,0.7318754196166992
1340,839,210.0,401.14088866710665,0.6962700486183167
1341,476,126.0,401.4132671236992,0.7084652185440063
1342,699,252.0,401.6391524672508,0.7337759137153625
1343,938,252.0,401.9755829254786,0.7063558101654053
1344,696,315.0,402.335004901886,0.7482140064239502
1345,762,189.0,402.6211289127668,0.730486273765564
1346,850,336.0,402.9527716557185,0.7538717985153198
1347,498,210.0,403.2334833820661,0.7564823627471924
1348,564,189.0,403.44222502708436,0.7414377331733704
1349,705,210.0,403.6904472033183,0.7191624641418457
1350,998,315.0,404.0469079335531,0.7546128034591675
1351,559,189.0,404.384552415212,0.7475091218948364
1352,690,168.0,404.6231979052226,0.7323048114776611
1353,640,147.0,404.88830218315127,0.7339428663253784
1354,756,189.0,405.1653096159299,0.7343629002571106
1355,714,294.0,405.4526238600413,0.7740117907524109
1356,646,189.0,405.7233197728793,0.7434300184249878
1357,510,168.0,405.95584698518115,0.7816452980041504
1358,693,189.0,406.192326716582,0.7167138457298279
1359,661,210.0,406.4604820211728,0.7104990482330322
1360,767,189.0,406.73938270807264,0.7002559304237366
1361,820,336.0,407.05826386610664,0.7313805818557739
1362,887,378.0,407.429268737634,0.7294217348098755
1363,463,147.0,407.7124864180883,0.7197708487510681
1364,831,315.0,407.9775313814481,0.7155357599258423
1365,882,252.0,408.3542539437612,0.7021745443344116
1366,461,147.0,408.6333960056305,0.6925193071365356
1367,821,315.0,408.8956510106722,0.7148298025131226
1368,815,189.0,409.2228514035543,0.6681275367736816
1369,722,231.0,409.5234199802081,0.6991474032402039
1370,716,294.0,409.80437089999515,0.7417190074920654
1371,853,189.0,410.1189985116323,0.6815414428710938
1372,716,210.0,410.44268914461134,0.6975739598274231
1373,984,357.0,410.812980568409,0.7396759986877441
1374,711,189.0,411.18111083904904,0.7045587301254272
1375,598,168.0,411.43392849763234,0.7605102062225342
1376,519,231.0,411.65303929249444,0.7924608588218689
1377,812,210.0,411.91742215951285,0.7219293713569641
1378,1171,441.0,412.3853871027629,0.7471850514411926
1379,501,273.0,412.754646841685,0.8413451313972473
1380,498,126.0,412.9587314605713,0.7358281016349792
1381,588,189.0,413.1732178092003,0.7183316946029663
1382,622,231.0,413.408890581131,0.7087798118591309
1383,594,189.0,413.64696786006294,0.7278659343719482
1384,995,525.0,413.9982719659805,0.7519956827163696
1385,879,273.0,414.4078410744667,0.6945053935050964
1386,826,273.0,414.7562071402868,0.6947080492973328
1387,626,168.0,415.0543155670166,0.670718252658844
1388,866,315.0,415.35712151527406,0.6886091828346252
1389,826,357.0,415.6994339625041,0.7092325091362
1390,834,189.0,416.0270124554634,0.631111204624176
1391,772,210.0,416.3530689954758,0.6190751791000366
1392,853,294.0,416.7021356463432,0.6778884530067444
1393,586,231.0,416.99927813212076,0.6838536262512207
1394,804,231.0,417.2790705362956,0.6726086139678955
1395,785,231.0,417.5982332229614,0.6848210096359253
1396,843,210.0,417.9269332408905,0.6658218502998352
1397,703,231.0,418.2474876801173,0.6940837502479553
1398,556,168.0,418.4992331266403,0.6955271363258362
1399,792,189.0,418.76784058411914,0.6710873246192932
1400,769,231.0,419.08035456736883,0.7130454778671265
1401,802,189.0,419.39535967508954,0.6798416972160339
1402,819,378.0,419.71510167121886,0.7549757361412048
1403,789,231.0,420.0333715955416,0.7139896154403687
1404,825,189.0,420.3663194735845,0.6939578652381897
1405,556,126.0,420.6549034198125,0.7232908606529236
1406,769,189.0,420.9220941543579,0.6979966759681702
1407,815,252.0,421.2407528400421,0.7201600074768066
1408,872,252.0,421.58882112105687,0.695120632648468
1409,726,168.0,421.91669350067775,0.6959996819496155
1410,818,315.0,422.22478601137794,0.7124103307723999
1411,671,315.0,422.5233319600423,0.7138992547988892
1412,828,189.0,422.82083261410395,0.6577586531639099
1413,770,168.0,423.1605167388916,0.6725999116897583
1414,734,273.0,423.45531427462896,0.711199939250946
1415,783,231.0,423.7544917305311,0.6767575144767761
1416,618,168.0,424.0310221632322,0.6759071350097656
1417,911,273.0,424.359872786204,0.6821465492248535
1418,434,126.0,424.64611264069873,0.7058454751968384
1419,916,315.0,424.92305671374004,0.6888602375984192
1420,626,189.0,425.2571789065997,0.6948724985122681
1421,557,147.0,425.4867259422938,0.687593936920166
1422,772,315.0,425.7460474014282,0.7119860053062439
1423,600,189.0,426.0168467640877,0.7174339294433594
1424,928,336.0,426.32450023889544,0.7224618196487427
1425,928,462.0,426.72392385403316,0.7588687539100647
1426,460,168.0,427.02605932156246,0.772412896156311
1427,676,126.0,427.24910446008045,0.6997038722038269
1428,859,252.0,427.55060441096623,0.7057755589485168
1429,768,231.0,427.8807873686155,0.699373722076416
1430,775,294.0,428.19079653819404,0.7402318716049194
1431,666,210.0,428.47488114833834,0.6974779367446899
1432,660,210.0,428.7345302581787,0.7076098918914795
1433,772,315.0,429.018343492349,0.7226230502128601
1434,811,189.0,429.3363838235537,0.6596319675445557
1435,616,126.0,429.61729056835173,0.6594273447990417
1436,882,420.0,429.9326645652453,0.7491236329078674
1437,824,273.0,430.2994740923246,0.6986831426620483
1438,416,168.0,430.55056693951286,0.7401241660118103
1439,777,231.0,430.782388150692,0.6824751496315002
1440,895,231.0,431.1304663578669,0.6764635443687439
1441,822,189.0,431.49144787391026,0.6652325391769409
1442,797,252.0,431.8149542848269,0.686808168888092
1443,911,294.0,432.1592622836431,0.6956728100776672
1444,824,231.0,432.5203250447909,0.699914276599884
1445,658,210.0,432.8149530609449,0.71084064245224
1446,780,273.0,433.107159002622,0.7397008538246155
1447,752,273.0,433.40693770249686,0.75529545545578
1448,516,105.0,433.6568158308665,0.6532022953033447
1449,686,210.0,433.8917394995689,0.7016875147819519
1450,696,189.0,434.16714409987134,0.6735348105430603
1451,838,399.0,434.4675626993179,0.751358151435852
1452,272,63.0,434.69999028841653,0.7121703028678894
1453,717,189.0,434.8963464180628,0.7105217576026917
1454,820,315.0,435.20544308423996,0.724452018737793
1455,691,189.0,435.5032831947009,0.6889965534210205
1456,726,252.0,435.7851622144381,0.7049117684364319
1457,635,189.0,436.0549855629603,0.7101396918296814
1458,858,294.0,436.3583139300346,0.7213644981384277
1459,913,252.0,436.7271541873614,0.6992536187171936
1460,478,210.0,437.02616447607676,0.7318640947341919
1461,640,189.0,437.24871139129004,0.7487894296646118
1462,706,231.0,437.5123351494471,0.7243570685386658
1463,693,189.0,437.7802887439728,0.7239655256271362
1464,668,210.0,438.04152774413427,0.7112277150154114
1465,754,273.0,438.32225995461147,0.7184743881225586
1466,796,336.0,438.6257455070814,0.7311260104179382
1467,628,189.0,438.9109854340553,0.6930376887321472
1468,623,168.0,439.160033206145,0.7081013917922974
1469,854,336.0,439.4615209341049,0.7399008274078369
1470,729,189.0,439.7844212253888,0.6808959245681763
1471,650,273.0,440.05838866233825,0.7425246834754944
1472,804,189.0,440.3459402124087,0.683439314365387
1473,928,420.0,440.7045911272367,0.7555605173110962
1474,859,252.0,441.09146797657013,0.6980078816413879
1475,677,189.0,441.4019169052442,0.7077274918556213
1476,807,357.0,441.69409512678783,0.7316692471504211
1477,787,231.0,442.0097983161608,0.6808511018753052
1478,947,441.0,442.37716236511864,0.7416011095046997
1479,815,273.0,442.7577911098798,0.7142952680587769
1480,775,294.0,443.08214922348657,0.7249934077262878
1481,631,273.0,443.3628352880478,0.7469044327735901
1482,469,168.0,443.578552877903,0.7247007489204407
1483,690,189.0,443.80260924895606,0.7186720967292786
1484,1005,441.0,444.18409536282223,0.7492647767066956
1485,597,189.0,444.54174722830453,0.7666470408439636
1486,978,336.0,444.8771044850349,0.7307686805725098
1487,865,210.0,445.29901500542957,0.6764814853668213
1488,819,273.0,445.63302617470424,0.7192927002906799
1489,853,336.0,445.9658147295316,0.7388181090354919
1490,473,147.0,446.23387520313264,0.7022539377212524
1491,486,126.0,446.4227797150612,0.7227563261985779
1492,826,189.0,446.6753086169561,0.6620485782623291
1493,843,357.0,447.0205371022224,0.7402872443199158
1494,557,273.0,447.32089178562165,0.7094080448150635
1495,706,336.0,447.56571209430695,0.7560904622077942
1496,729,252.0,447.8509355505308,0.7039675116539001
1497,810,189.0,448.16437433163327,0.6742917895317078
1498,887,399.0,448.5170477628708,0.7298418879508972
1499,910,315.0,448.9016354719798,0.7163707613945007
1500,1004,420.0,449.3487405538559,0.7117844223976135
1501,832,189.0,449.7567855079969,0.6766391396522522
1502,564,189.0,450.0341023047765,0.722170352935791
1503,680,189.0,450.2815975904465,0.6834849715232849
1504,867,252.0,450.58878174225487,0.7110195755958557
1505,515,147.0,450.87152809699376,0.7070885896682739
1506,646,252.0,451.11246132453283,0.7090892195701599
1507,440,126.0,451.3306481162707,0.7242222428321838
1508,820,189.0,451.5793015877406,0.6622889041900635
1509,908,231.0,451.9409057378769,0.6686471104621887
1510,812,252.0,452.31048676967623,0.6815435886383057
1511,565,189.0,452.58737930456795,0.655526876449585
1512,877,210.0,452.8799943566322,0.650907576084137
1513,891,315.0,453.27276285092034,0.6836512088775635
1514,656,315.0,453.5997630556424,0.7368024587631226
1515,894,336.0,453.91531833807625,0.714984118938446
1516,928,273.0,454.34182219902675,0.6829914450645447
1517,642,294.0,454.669628683726,0.7286683917045593
1518,623,189.0,454.919574658076,0.6758742332458496
1519,868,336.0,455.22537705500923,0.7160111665725708
1520,902,231.0,455.5893549442291,0.6668459177017212
1521,899,378.0,455.96467302242917,0.730746865272522
1522,647,210.0,456.2816376765569,0.6774844527244568
1523,644,252.0,456.53515556255974,0.7258602380752563
1524,950,357.0,456.86589808066685,0.7135249972343445
1525,667,294.0,457.2108836372693,0.7677602171897888
1526,555,168.0,457.45803883473076,0.7176057696342468
1527,759,378.0,457.72556602954865,0.7753264307975769
1528,888,378.0,458.056294631958,0.7698782086372375
1529,384,105.0,458.33360512653985,0.7563732266426086
1530,795,147.0,458.57522437969845,0.7409193515777588
1531,820,231.0,458.8920444250107,0.7607463002204895
1532,767,189.0,459.2141368508339,0.7629903554916382
1533,514,168.0,459.47446038325626,0.7715556025505066
1534,521,126.0,459.6769095222155,0.7148761749267578
1535,804,210.0,459.92873188257215,0.7330102324485779
1536,638,189.0,460.2198536117872,0.7155051827430725
1537,883,315.0,460.5365927259127,0.7137109041213989
1538,749,210.0,460.8769512295723,0.6780461668968201
1539,719,189.0,461.1721952756246,0.6467360854148865
1540,835,357.0,461.48297863403957,0.7165512442588806
1541,868,336.0,461.8318465312322,0.7015307545661926
1542,633,189.0,462.1428810119629,0.6955423951148987
1543,756,336.0,462.4167484402657,0.7212233543395996
1544,638,231.0,462.69430254300437,0.7056530714035034
1545,856,252.0,462.9919726451238,0.6816007494926453
1546,436,147.0,463.2771618843079,0.6775490045547485
1547,807,294.0,463.5214167237282,0.6880507469177246
1548,870,294.0,463.85604429244995,0.675369381904602
1549,906,294.0,464.2342030405998,0.6655203104019165
1550,860,273.0,464.5988750696182,0.6947293877601624
1551,625,294.0,464.89553728103635,0.7123749256134033
1552,753,189.0,465.17360597054164,0.6676505208015442
1553,291,63.0,465.3920204480489,0.6594651937484741
1554,914,357.0,465.64267994562783,0.727139413356781
1555,692,189.0,465.9942769964536,0.6962786316871643
1556,806,294.0,466.29456875721615,0.7245618104934692
1557,848,252.0,466.63564164241154,0.7051956653594971
1558,853,378.0,466.98305943012235,0.7422478795051575
1559,971,210.0,467.3897971828779,0.6574122309684753
1560,719,189.0,467.74853416283923,0.7059111595153809
1561,564,210.0,467.9975970943769,0.7455489635467529
1562,741,210.0,468.2532561381658,0.7268321514129639
1563,741,252.0,468.5408860127131,0.7281235456466675
1564,534,210.0,468.79241211414336,0.7374357581138611
1565,805,189.0,469.05364129543307,0.680491030216217
1566,619,168.0,469.35362424055734,0.6977903842926025
1567,464,126.0,469.56946546236674,0.7165310382843018
1568,812,252.0,469.8212521592776,0.7351358532905579
1569,827,231.0,470.1576718211174,0.713283121585846
1570,787,378.0,470.4897441585859,0.73928302526474
1571,625,189.0,470.7681903282801,0.7037814259529114
1572,684,231.0,471.0225510875384,0.7472551465034485
1573,1097,378.0,471.4323182384173,0.7239850163459778
1574,554,168.0,471.80172168016435,0.7092042565345764
1575,690,357.0,472.04726024071374,0.7433462142944336
1576,811,294.0,472.3429125865301,0.7148041725158691
1577,815,210.0,472.6684618910154,0.6944922208786011
1578,598,252.0,472.95116221110027,0.7113965153694153
1579,867,231.0,473.25282634099324,0.7346903681755066
1580,846,294.0,473.6117241064707,0.7550463676452637
1581,481,168.0,473.87521905899047,0.7568374872207642
1582,531,189.0,474.077780910333,0.7416534423828125
1583,471,126.0,474.2760420044263,0.678000807762146
1584,736,273.0,474.50681893030804,0.6961512565612793
1585,803,147.0,474.8079593499502,0.6460654139518738
1586,672,231.0,475.1014529109001,0.6700966954231262
1587,765,189.0,475.3799842715263,0.6328774690628052
1588,555,126.0,475.6398518999418,0.6422110199928284
1589,301,126.0,475.8057617108027,0.7189834117889404
1590,732,189.0,476.00792490243913,0.6373569965362549
1591,643,168.0,476.280755341053,0.6527798175811768
1592,772,252.0,476.55566808780037,0.6588586568832397
1593,507,189.0,476.80718460083006,0.711518406867981
1594,821,315.0,477.0805942773819,0.6905511021614075
1595,798,273.0,477.4161081234614,0.6609474420547485
1596,810,294.0,477.7396981596947,0.6714102029800415
1597,590,189.0,478.03450125455856,0.6647599339485168
1598,607,168.0,478.2787641485532,0.6431437134742737
1599,603,147.0,478.5146337231,0.6445892453193665
1600,827,378.0,478.79904338518776,0.7047967910766602
1601,633,189.0,479.0968175093333,0.6496188044548035
1602,657,273.0,479.36868993441266,0.6909871697425842
1603,742,336.0,479.68037862380345,0.7076475024223328
1604,685,210.0,479.976661213239,0.6763142347335815
1605,755,189.0,480.27588727076846,0.6297048926353455
1606,603,252.0,480.54912045399345,0.7348591089248657
1607,859,378.0,480.8616098046303,0.7108755707740784
1608,907,252.0,481.28660584688186,0.6550889611244202
1609,683,294.0,481.6286715070407,0.7096652388572693
1610,766,273.0,481.9209057331085,0.7082377672195435
1611,431,105.0,482.16454782883324,0.6712774634361267
1612,771,252.0,482.40214497645695,0.7163174748420715
1613,642,210.0,482.6890837192535,0.7073209285736084
1614,538,168.0,482.93017504612607,0.7283943295478821
1615,737,273.0,483.19129734834036,0.7285875082015991
1616,557,189.0,483.4525258700053,0.7387367486953735
1617,717,210.0,483.7018068432808,0.7496427297592163
1618,636,252.0,483.9719012975693,0.7442048192024231
1619,734,231.0,484.25078370571134,0.7588046789169312
1620,655,210.0,484.52733612855275,0.7505782842636108
1621,439,147.0,484.7469748655955,0.8125501871109009
1622,723,252.0,484.97811605930326,0.7570937275886536
1623,840,126.0,485.344843073686,0.6768238544464111
1624,670,252.0,485.6588163057963,0.737774670124054
1625,691,336.0,485.93082653284074,0.7584958076477051
1626,810,231.0,486.2492181857427,0.7097240090370178
1627,831,252.0,486.58951730330784,0.7195937037467957
1628,715,252.0,486.90711431105933,0.729580283164978
1629,798,210.0,487.21757024526596,0.7054726481437683
1630,467,168.0,487.49236535628637,0.7243938446044922
1631,818,294.0,487.7532829324404,0.7430146932601929
1632,630,189.0,488.0537729938825,0.6981639862060547
1633,785,252.0,488.33886156082156,0.7122822403907776
1634,782,189.0,488.65717560450236,0.6811137795448303
1635,818,189.0,488.9867144783338,0.692476212978363
1636,913,294.0,489.36953582366306,0.7536218166351318
1637,721,210.0,489.72623811165494,0.7252376079559326
1638,710,231.0,490.0103105545044,0.7406688332557678
1639,646,252.0,490.2870210448901,0.7956880331039429
1640,787,231.0,490.570417535305,0.7150984406471252
1641,514,147.0,490.8365330417951,0.7391037940979004
1642,934,420.0,491.14675564368565,0.7857868671417236
1643,690,252.0,491.4946642915408,0.7543744444847107
1644,613,294.0,491.75723505417506,0.7680314779281616
1645,676,399.0,492.0124328454336,0.7770137190818787
1646,770,273.0,492.30770854155224,0.7248415350914001
1647,812,336.0,492.6451242923737,0.712855875492096
1648,880,378.0,493.010371251901,0.7489761114120483
1649,680,210.0,493.3451338569323,0.6583234667778015
1650,622,189.0,493.6103175799052,0.6841099262237549
1651,640,189.0,493.8715457081795,0.6501926183700562
1652,1059,315.0,494.25256691773734,0.6350366473197937
1653,794,294.0,494.66658253272374,0.6773579120635986
1654,788,273.0,494.99526693026223,0.6497572660446167
1655,788,189.0,495.319381737709,0.6258565187454224
